Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Romania,ROU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.6424390243903,66.4158780487805,67.0290731707317,67.4410731707317,67.6504390243903,67.6978536585366,67.6594634146341,67.6269024390244,67.671243902439,67.8149268292683,68.0564146341463,68.5041463414634,68.470243902439,69.0056097560976,69.499756097561,69.6139024390244,69.6987804878049,69.7419512195122,69.4804878048781,69.1531707317073,69.0909756097561,69.3682926829268,69.5317073170732,69.7263414634147,69.6587804878049,69.7068292682927,69.4963414634146,69.2268292682927,69.3880487804878,69.5307317073171,69.7412195121951,69.7843902439024,69.7843902439024,69.5634146341464,69.509756097561,69.4560975609756,69.1048780487805,69.0048780487805,69.8073170731708,70.5121951219512,71.1634146341463,71.1609756097561,71.009756097561,71.309756097561,71.5942756097561,71.8788951219512,72.1634146341463,72.5658536585366,72.5658536585366,73.309756097561,73.4585365853659,74.409756097561,74.4121951219512,75.0634146341463,74.9609756097561,75.0121951219512,75.0121951219512,,
Russian Federation,RUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.0552926829268,66.5970243902439,67.0214146341464,67.3399024390244,67.566512195122,67.7188536585366,67.812512195122,67.8601463414634,67.8743414634146,67.8671219512195,68.1336585365854,68.3765853658537,68.3085365853659,68.2946341463415,68.320243902439,67.7239024390244,67.4875609756098,67.3763414634146,67.3909756097561,67.1143902439024,67.0339024390244,67.2639024390244,67.8060975609756,67.6526829268293,67.2026829268293,67.8568292682927,69.389756097561,69.44,69.4643902439024,69.1717073170732,68.8860975609756,68.4743902439024,66.8731707317073,64.9358536585366,64.4670731707317,64.6907317073171,65.8541463414634,66.6987804878049,67.029756097561,65.9821951219512,65.4836585365854,65.3834146341463,65.1287804878049,65.0478048780488,65.4709756097561,65.529756097561,66.7275609756098,67.5868292682927,67.9492682926829,68.6846341463415,68.8412195121951,69.6839024390244,70.0721951219512,70.5787804878049,70.7436585365854,71.1682926829268,71.5929268292683,,
Rwanda,RWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,42.292,42.592,42.883,43.16,43.418,43.65,43.847,44.009,44.141,44.249,44.338,44.412,44.485,44.577,44.709,44.932,45.3,45.824,46.485,47.241,48.085,49.013,49.934,50.708,51.177,50.948,49.579,46.969,43.264,38.782,34.217,30.434,28.102,27.61,29.003,31.977,35.923,40.013,43.596,46.412,48.415,49.793,50.97,52.268,53.755,55.43,57.219,58.971,60.565,61.962,63.14,64.106,64.911,65.598,66.188,66.696,67.129,,
South Asia,SAS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.9539025639737,42.5936571252509,43.2365527869596,43.8833834173156,44.5318721108674,45.174545724446,45.8028439831529,46.4099766122955,46.9931743138624,47.5556345728019,48.1096261476058,48.6718013818554,49.2549245824011,49.8647424295837,50.4961990141961,51.1394610379148,51.7779706012972,52.3955497152669,52.9785061950392,53.5211920680223,54.0189647719809,54.4720210734968,54.8903318374756,55.2865614936639,55.6696332457308,56.0499834803622,56.4407617578084,56.8468942159691,57.2736353176451,57.7219632477894,58.191486661581,58.6786066984053,59.1742276673268,59.6694331833226,60.1604122239743,60.6425788538661,61.1128485125584,61.570088137341,62.0155923176471,62.4476908971906,62.8652218301737,63.271606701599,63.6694470171634,64.0614329425638,64.4513170221394,64.8423033366327,65.2371142333509,65.6364625231213,66.0371485828198,66.4365292656335,66.8267569031017,67.2011962411029,67.5537216461953,67.8811450205299,68.1810815941811,68.4565258804813,68.710533053122,,
Saudi Arabia,SAU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.638,46.145,46.665,47.207,47.781,48.407,49.105,49.883,50.744,51.682,52.693,53.765,54.876,56.001,57.12,58.216,59.274,60.291,61.263,62.181,63.041,63.84,64.586,65.285,65.938,66.548,67.115,67.64,68.129,68.586,69.017,69.428,69.822,70.201,70.567,70.922,71.266,71.594,71.902,72.187,72.44,72.651,72.82,72.948,73.041,73.112,73.176,73.245,73.331,73.44,73.574,73.73,73.896,74.066,74.234,74.4,74.561,,
Sudan,SDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.194,48.618,49.035,49.446,49.852,50.257,50.663,51.069,51.469,51.86,52.234,52.583,52.901,53.184,53.43,53.638,53.807,53.946,54.061,54.161,54.253,54.342,54.435,54.534,54.645,54.768,54.901,55.039,55.182,55.334,55.5,55.688,55.902,56.145,56.417,56.716,57.036,57.372,57.718,58.07,58.43,58.801,59.184,59.582,59.993,60.416,60.854,61.3,61.749,62.193,62.62,63.019,63.384,63.712,64.002,64.257,64.486,,
Senegal,SEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,38.223,38.38,38.462,38.477,38.449,38.407,38.386,38.424,38.558,38.816,39.227,39.814,40.562,41.445,42.442,43.521,44.641,45.767,46.869,47.927,48.944,49.94,50.938,51.945,52.946,53.914,54.813,55.61,56.283,56.818,57.202,57.43,57.529,57.535,57.48,57.405,57.344,57.328,57.383,57.533,57.796,58.18,58.665,59.23,59.859,60.541,61.263,62.008,62.755,63.485,64.177,64.814,65.393,65.914,66.376,66.784,67.146,,
Singapore,SGP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.6598292682927,66.0871951219512,66.432243902439,66.7008048780488,66.9102195121951,67.0858048780488,67.2559512195122,67.4457317073171,67.6737317073171,67.9510731707317,68.2794146341463,68.6504634146342,69.0429024390244,69.4403170731707,69.8347804878049,70.2197073170732,70.5939756097561,70.9609024390244,71.3233414634146,71.6827317073171,72.190243902439,72.5878048780488,72.6878048780488,73.0365853658537,73.290243902439,73.890243902439,74.2463414634146,74.5487804878049,74.6975609756098,74.9463414634146,75.2951219512195,75.6463414634146,75.9463414634146,76.0463414634146,76.1975609756098,76.2951219512195,76.5951219512195,76.8975609756097,77.3,77.5512195121951,77.9512195121951,78.2512195121951,78.5512195121951,79.0390243902439,79.490243902439,79.990243902439,80.1414634146341,80.4414634146342,80.790243902439,81.2414634146342,81.5414634146342,81.7439024390244,81.9951219512195,82.2463414634147,82.4951219512195,82.7439024390244,82.7951219512195,,
Solomon Islands,SLB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.174,49.679,50.183,50.688,51.194,51.701,52.208,52.717,53.227,53.737,54.252,54.78,55.319,55.862,56.398,56.919,57.417,57.876,58.276,58.594,58.778,58.774,58.574,58.203,57.705,57.162,56.677,56.337,56.204,56.306,56.638,57.162,57.796,58.471,59.153,59.822,60.475,61.127,61.788,62.449,63.103,63.744,64.368,64.971,65.549,66.104,66.635,67.147,67.641,68.118,68.572,69.001,69.4,69.771,70.113,70.43,70.726,,
Sierra Leone,SLE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,30.371,30.579,30.789,31.012,31.263,31.572,31.973,32.481,33.098,33.812,34.601,35.435,36.272,37.073,37.809,38.468,39.046,39.555,39.998,40.365,40.641,40.808,40.861,40.796,40.616,40.312,39.873,39.318,38.683,38.01,37.348,36.746,36.246,35.888,35.705,35.729,35.98,36.432,37.055,37.822,38.702,39.66,40.66,41.669,42.66,43.624,44.566,45.5,46.432,47.348,48.224,49.034,49.762,50.401,50.951,51.423,51.835,,
El Salvador,SLV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.969,50.637,51.264,51.847,52.385,52.883,53.349,53.792,54.215,54.617,54.987,55.31,55.576,55.783,55.937,56.04,56.097,56.129,56.164,56.233,56.378,56.642,57.042,57.585,58.267,59.082,60.011,61.01,62.032,63.039,63.99,64.85,65.609,66.267,66.818,67.27,67.64,67.958,68.253,68.541,68.834,69.135,69.44,69.743,70.048,70.357,70.668,70.98,71.291,71.599,71.902,72.195,72.479,72.753,73.015,73.267,73.512,,
San Marino,SMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.4170731707317,,,,,,
Somalia,SOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,36.977,37.375,37.774,38.176,38.579,38.982,39.384,39.784,40.179,40.571,40.958,41.344,41.728,42.112,42.495,42.877,43.259,43.639,44.012,44.374,44.724,45.065,45.391,45.693,45.957,46.142,46.196,46.111,45.908,45.631,45.375,45.258,45.359,45.72,46.335,47.148,48.065,48.963,49.751,50.389,50.867,51.211,51.49,51.761,52.042,52.344,52.666,52.996,53.323,53.652,53.986,54.332,54.694,55.072,55.467,55.876,56.293,,
Serbia,SRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.4878048780488,,,,,,72.0390243902439,,,71.5829268292683,72.2341463414634,72.2853658536585,72.4365853658537,72.6829268292683,72.8341463414634,73.3853658536585,73.6317073170732,73.8853658536585,73.9853658536585,74.3365853658537,74.5365853658537,74.8365853658537,75.1853658536585,75.3365853658537,75.2878048780488,75.2390243902439,,
Sub-Saharan Africa (excluding high income),SSA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,40.3770124521921,40.8169239695851,41.2474883349662,41.6669177928675,42.0763403652582,42.4778391720293,42.8759883072861,43.2754894684987,43.6793484880748,44.088422715569,44.5027721150378,44.9215711083438,45.3400587623411,45.7528764478611,46.1555530910984,46.5439113605504,46.9150058993011,47.2692565722298,47.6065948231844,47.9270213098064,48.2311206089088,48.5202584024415,48.7942494080561,49.0510792116044,49.2869945200058,49.4924411347884,49.6562343955787,49.7721384694731,49.8407559249805,49.8706904800838,49.8747298094765,49.8704215933773,49.8693027435812,49.8784572311912,49.8966181335012,49.9243392312152,49.9663399566146,50.0340951403479,50.1408521996318,50.302008199402,50.5370102327547,50.8636115362955,51.2888019862551,51.8108993089119,52.4218238125597,53.1094567686804,53.857554435096,54.6395784708758,55.4282316735759,56.2025929013263,56.9422825611616,57.6353031380482,58.2824128818917,58.883198301098,59.4352273964709,59.9378095222685,60.3935627977383,,
South Sudan,SSD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,31.697,32.125,32.55,32.975,33.402,33.828,34.248,34.656,35.051,35.432,35.807,36.186,36.575,36.974,37.378,37.767,38.118,38.417,38.662,38.861,39.033,39.206,39.41,39.671,40.005,40.423,40.931,41.513,42.149,42.825,43.525,44.232,44.933,45.612,46.258,46.859,47.409,47.916,48.386,48.825,49.239,49.631,50.013,50.393,50.782,51.19,51.627,52.095,52.591,53.113,53.655,54.206,54.756,55.294,55.817,56.322,56.811,,
Sub-Saharan Africa,SSF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,40.3770124521921,40.8169239695851,41.2474883349662,41.6669177928675,42.0763403652582,42.4778391720293,42.8759883072861,43.2754894684987,43.6793484880748,44.088422715569,44.5027721150378,44.9215711083438,45.3400587623411,45.7528764478611,46.1555530910984,46.5439113605504,46.9150058993011,47.2692565722298,47.6065948231844,47.9270213098064,48.2346233659472,48.5237527406373,48.7974860265022,49.0543435795605,49.290026601038,49.4954032032937,49.6589589096254,49.7748241596067,49.8434333573713,49.8732038682281,49.8772041341593,49.8732094331692,49.8720928348779,49.8810008910942,49.8993215428742,49.9272308732867,49.9690748531154,50.0367378912949,50.1435299001349,50.3047616108851,50.5397008145372,50.8662517837044,51.2911462547755,51.8130902286396,52.4240620140062,53.1115141838235,53.859527935286,54.641524255083,55.4300875634602,56.2043185446082,56.943945265329,57.6367659092251,58.283936276194,58.8845423720576,59.4365146147731,59.9391429673194,60.3948379885855,,
Small states,SST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.7490796623698,55.2165083867581,55.664491220291,56.0739822446309,56.4680388715591,56.8278757862515,57.1467537634355,57.4580751413042,57.75818835661,58.0524094420715,58.3539538537079,58.649081847118,58.9513226240777,59.2346684447264,59.5171753954714,59.8235468289351,60.1592947384945,60.5040735890662,60.8851978791818,61.2747638239571,61.683846158902,62.0510831344285,62.4389322288054,62.728008552179,62.9979555027171,63.2508929280053,63.5207361574137,63.7961452991852,63.9410486013923,64.0748803475953,64.1753257138541,64.2722271691349,64.3008293754171,64.1665810740417,64.0001945370889,63.9144718082146,63.8257643440961,63.6665505336385,63.3990249306703,63.2679285641777,63.2017216176221,63.1638102532311,63.2845825355604,63.4158079574624,63.7125820528742,64.1026305683931,64.5355775875897,65.041062637465,65.5840544655187,66.1397443703018,66.6469087860998,67.1100546688337,67.552301780979,67.9348940975644,68.2783177925297,68.6005261847654,68.8744875145215,,
Sao Tome and Principe,STP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.364,50.944,51.512,52.063,52.597,53.118,53.638,54.165,54.709,55.272,55.859,56.476,57.114,57.758,58.389,58.977,59.487,59.902,60.213,60.425,60.554,60.628,60.683,60.75,60.842,60.969,61.126,61.297,61.47,61.641,61.808,61.972,62.133,62.294,62.454,62.611,62.76,62.902,63.041,63.181,63.338,63.526,63.754,64.021,64.322,64.641,64.956,65.248,65.5,65.709,65.875,66.008,66.125,66.241,66.361,66.488,66.624,,
Suriname,SUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.66,60.026,60.386,60.749,61.117,61.491,61.867,62.239,62.599,62.943,63.268,63.568,63.844,64.1,64.339,64.57,64.806,65.054,65.315,65.587,65.863,66.128,66.371,66.582,66.758,66.902,67.019,67.12,67.214,67.305,67.393,67.478,67.554,67.62,67.677,67.722,67.751,67.768,67.781,67.798,67.838,67.918,68.051,68.239,68.48,68.768,69.089,69.422,69.749,70.057,70.335,70.578,70.79,70.976,71.138,71.279,71.405,,
Slovak Republic,SVK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.9236585365854,70.2508536585366,70.4722926829268,70.5949268292683,70.6327804878049,70.6033658536585,70.525243902439,70.4185365853659,70.3068292682927,70.2057073170732,70.134243902439,70.0994878048781,70.0989268292683,70.1250731707317,70.1759024390244,70.2448780487805,70.3224634146341,70.3986097560976,70.465243902439,70.5199024390244,70.4085365853659,70.6292682926829,70.6890243902439,70.4790243902439,70.7509756097561,70.7346341463415,71.0212195121951,71.0887804878049,71.2078048780488,71.0263414634146,70.9326829268293,70.8829268292683,71.7951219512195,72.4487804878049,72.3,72.2536585365854,72.6536585365854,72.7048780487805,72.5512195121951,72.9024390243902,73.0512195121951,73.4024390243903,73.6048780487805,73.6048780487805,73.9585365853659,73.9048780487805,74.2048780487805,74.2073170731707,74.7048780487805,74.909756097561,75.1121951219512,75.9585365853659,76.109756097561,76.4121951219512,76.8121951219512,76.5634146341463,76.5634146341463,,
Slovenia,SVN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.9780487804878,68.9780487804878,68.9780487804878,68.6219512195122,68.6634146341463,68.3658536585366,69.0121951219512,69.3658536585366,68.9170731707317,68.3609756097561,68.609756097561,68.8341463414634,69.0585365853659,69.4048780487805,70.1609756097561,70.3585365853659,70.3073170731707,70.5560975609756,70.7024390243902,70.8536585365854,71.1048780487805,71.2048780487805,71.0536585365854,70.5414634146342,70.9024390243903,71.3512195121951,71.8024390243903,72.0024390243902,72.4463414634146,72.7048780487805,73.2048780487805,73.3536585365854,73.3048780487805,73.2536585365854,73.4048780487805,73.9585365853659,74.4585365853658,74.7073170731707,74.8073170731708,75.009756097561,75.4121951219512,75.7585365853659,76.0073170731707,76.8585365853659,77.2073170731707,77.6121951219512,78.0865853658537,78.5609756097561,78.7658536585366,78.9707317073171,79.4219512195122,79.9707317073171,80.1243902439024,80.3219512195122,81.0780487804878,80.7756097560976,80.7756097560976,,
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.0056097560976,73.4743902439024,73.3504878048781,73.5553658536585,73.7331707317073,73.8617073170732,74.0785365853659,74.1224390243903,73.9729268292683,74.0848780487805,74.6492682926829,74.6239024390244,74.7180487804878,74.8673170731707,74.9804878048781,74.9846341463415,74.9692682926829,75.379756097561,75.4690243902439,75.5241463414634,75.7409756097561,76.0260975609756,76.3273170731707,76.5517073170732,76.8158536585366,76.6678048780488,76.9312195121951,77.0921951219512,76.9792682926829,77.7268292682927,77.5368292682927,77.6668292682927,77.9987804878049,78.0604878048781,78.650243902439,78.7404878048781,78.9590243902439,79.1975609756098,79.3390243902439,79.4414634146342,79.6439024390244,79.7951219512195,79.8463414634146,80.0951219512195,80.4975609756098,80.5463414634146,80.7487804878049,80.9,81.1,81.3512195121951,81.4512195121951,81.8024390243903,81.7048780487805,81.9560975609756,82.2536585365854,82.2048780487805,82.2048780487805,,
Eswatini,SWZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.285,44.584,44.871,45.155,45.446,45.762,46.118,46.522,46.979,47.487,48.041,48.628,49.232,49.84,50.448,51.057,51.674,52.307,52.963,53.64,54.348,55.098,55.881,56.677,57.46,58.208,58.9,59.505,59.983,60.292,60.369,60.155,59.639,58.836,57.771,56.464,54.942,53.285,51.594,49.968,48.521,47.352,46.508,46.018,45.905,46.185,46.846,47.805,48.969,50.26,51.598,52.912,54.158,55.296,56.287,57.107,57.754,,
Sint Maarten (Dutch part),SXM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.5439024390244,74.5365853658537,75.5878048780488,,,73.0536585365854,,,,,,
Seychelles,SYC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,69.5975609756098,70.1878048780488,69.3243902439024,70.3829268292683,69.5536585365854,69.6975609756098,68.6560975609756,68.2365853658537,68.7024390243902,67.9707317073171,68.1073170731707,70.7121951219512,71.2146341463415,69.4682926829268,70.7292682926829,72.4829268292683,71.5609756097561,71.2121951219512,71.7463414634146,72.6682926829268,72.7780487804878,73.2536585365854,71.0878048780488,71.0292682926829,72.6609756097561,72.1317073170732,72.2170731707317,73.1439024390244,73.1634146341463,73.0829268292683,73.1975609756098,72.7243902439024,74.2756097560976,73.119512195122,73.2292682926829,74.2951219512195,74.309756097561,,
Syrian Arab Republic,SYR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.971,52.568,53.176,53.797,54.435,55.096,55.788,56.51,57.26,58.03,58.814,59.6,60.378,61.137,61.872,62.579,63.258,63.914,64.552,65.172,65.774,66.359,66.928,67.477,68.005,68.508,68.981,69.423,69.831,70.207,70.553,70.871,71.167,71.444,71.708,71.961,72.205,72.439,72.664,72.882,73.11,73.371,73.663,73.967,74.25,74.43,74.412,74.152,73.648,72.939,72.108,71.27,70.549,70.046,69.817,69.904,70.31,,
Turks and Caicos Islands,TCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,38.019,38.279,38.536,38.795,39.061,39.346,39.666,40.028,40.432,40.872,41.332,41.792,42.233,42.638,43.003,43.327,43.619,43.892,44.161,44.43,44.704,44.986,45.269,45.55,45.824,46.082,46.315,46.52,46.692,46.835,46.952,47.053,47.148,47.243,47.339,47.431,47.505,47.556,47.582,47.59,47.593,47.603,47.638,47.716,47.848,48.054,48.349,48.729,49.182,49.691,50.233,50.778,51.3,51.778,52.204,52.575,52.903,,
East Asia & Pacific (IDA & IBRD countries),TEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.6524961200247,46.10009700634,46.8249529312271,47.8630791342719,49.2196030834705,50.8161339402075,52.5355163116072,54.2427071959204,55.8172724233739,57.2023957859953,58.3727668142994,59.345565485865,60.1905366059175,60.9684220158912,61.6976455526288,62.3890240046437,63.0488784809751,63.6683004055511,64.2416492031973,64.7681202704443,65.2455542842585,65.6754359479168,66.0639614901429,66.4135302891136,66.7304069503107,67.0167176145039,67.2753758600342,67.5072407118304,67.7164424239272,67.9094305534932,68.0923293172128,68.2706815145282,68.4498213298773,68.6367123429935,68.8392899724508,69.0669979931216,69.3291428057192,69.6236676045002,69.9489198283909,70.2973143443016,70.662426224485,71.0341380754328,71.399436899226,71.7488744213025,72.0759588694576,72.3755705163525,72.6468109886706,72.894350669698,73.1234997434121,73.3356359984053,73.5318739586159,73.7153837228984,73.8886926133351,74.0534307804421,74.2139076788083,74.3710640140637,74.5276559956051,,
Europe & Central Asia (IDA & IBRD countries),TEC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.8341124187175,64.3093402264583,64.6286669258568,65.0492993703047,65.3429154047332,65.622508617683,65.8133787787159,65.8824027304617,66.0888368599591,66.1187527205733,66.3511714386694,66.5090818386085,66.648687443067,66.7475262709514,66.8846900267629,66.6787324890999,66.675722614343,66.6604473314611,66.7114070032988,66.6942900929315,66.741450410129,67.022241597021,67.3269582454803,67.4219953431196,67.3975105613639,67.7482351985612,68.4599670342294,68.6170397306466,68.7216113909072,68.6559218175293,68.5327598517853,68.2789664856915,67.7426320925276,67.0205655017412,66.8118767031686,66.879654935192,67.3582029018612,67.9333771054695,68.2725432597242,68.1503686910424,68.2511882418047,68.4601824586629,68.508451997004,68.6346033322991,68.9576359468728,69.0899142663025,69.6685496434906,70.1342205301489,70.4261338925208,70.9813494708571,71.3026974132358,71.8535587661487,72.1521325484734,72.5298845458114,72.7648034109717,72.992001083316,73.249053221103,,
Togo,TGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,40.297,40.941,41.58,42.215,42.846,43.473,44.098,44.72,45.339,45.955,46.568,47.175,47.777,48.371,48.958,49.537,50.112,50.683,51.246,51.799,52.339,52.863,53.365,53.839,54.276,54.673,55.028,55.337,55.592,55.784,55.888,55.873,55.734,55.485,55.146,54.756,54.359,54,53.72,53.544,53.489,53.551,53.707,53.935,54.23,54.598,55.048,55.578,56.174,56.814,57.465,58.092,58.668,59.174,59.601,59.949,60.232,,
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.703,55.235,55.747,56.233,56.694,57.136,57.567,58,58.444,58.905,59.387,59.888,60.405,60.93,61.46,61.986,62.496,62.987,63.464,63.936,64.433,64.993,65.635,66.353,67.128,67.911,68.642,69.266,69.747,70.073,70.25,70.303,70.283,70.241,70.204,70.192,70.214,70.266,70.346,70.462,70.624,70.841,71.11,71.424,71.775,72.149,72.534,72.915,73.279,73.617,73.923,74.197,74.446,74.678,74.895,75.103,75.303,,
Tajikistan,TJK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.152,56.572,56.995,57.419,57.843,58.261,58.667,59.059,59.432,59.784,60.114,60.422,60.711,60.986,61.247,61.499,61.743,61.982,62.216,62.445,62.679,62.926,63.184,63.442,63.684,63.869,63.946,63.896,63.724,63.455,63.149,62.88,62.719,62.71,62.869,63.185,63.618,64.105,64.591,65.053,65.485,65.894,66.303,66.727,67.163,67.607,68.052,68.487,68.902,69.29,69.644,69.958,70.234,70.477,70.69,70.879,71.051,,
Turkmenistan,TKM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.471,54.897,55.326,55.757,56.186,56.609,57.021,57.417,57.794,58.147,58.472,58.765,59.028,59.267,59.488,59.703,59.925,60.163,60.422,60.701,60.999,61.311,61.622,61.92,62.193,62.426,62.605,62.727,62.797,62.82,62.811,62.784,62.761,62.757,62.785,62.85,62.952,63.083,63.237,63.412,63.613,63.842,64.101,64.386,64.693,65.017,65.354,65.695,66.031,66.355,66.657,66.928,67.167,67.375,67.552,67.704,67.835,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.6350900148908,56.1191890368738,56.5838263805058,57.0298718904599,57.4594750321081,57.8783281611941,58.2929484677743,58.708078056655,59.1280885851966,59.5536094599644,59.982125192159,60.4102112356346,60.8310128933895,61.2407770158864,61.6389070497645,62.0264987925747,62.4076414682232,62.7864241855582,63.1665454970405,63.5491613613281,63.9331179321454,64.3161241604191,64.6959732512168,65.0672707713339,65.433614879367,65.7935790365887,66.1479924784394,66.4993693051243,66.8488022398356,67.2002647451492,67.5580997210711,67.9263474524817,68.3067890428821,68.6956347091491,69.0934326732376,69.4947377753208,69.8945900151559,70.2879846613911,70.6674229096704,71.0311080088183,71.375511022126,71.6992854126911,72.0052497802913,72.2951309310529,72.5725320765455,72.8398034614647,73.09968836259,73.3547130672098,73.6059272738626,73.8548687337662,74.1000758935396,74.3411525494076,74.5752180030267,74.8011587528223,75.0196860686888,75.2312010700718,75.4373989608739,,
Timor-Leste,TLS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,33.729,34.229,34.73,35.232,35.734,36.272,36.894,37.596,38.335,39.041,39.528,39.574,39.085,38.077,36.659,35.092,33.714,32.826,32.628,33.177,34.419,36.184,38.174,40.132,41.932,43.481,44.749,45.82,46.773,47.638,48.469,49.332,50.273,51.317,52.467,53.696,54.954,56.179,57.325,58.38,59.36,60.304,61.251,62.223,63.209,64.175,65.068,65.842,66.472,66.956,67.313,67.578,67.805,68.033,68.285,68.569,68.881,,
Middle East & North Africa (IDA & IBRD countries),TMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.6316434808415,47.2212607698649,47.8076039450309,48.3941859013758,48.9834233572063,49.5709643829269,50.1496425730307,50.7140141761342,51.2652490551905,51.8080930116037,52.3601623420991,52.9440837276684,53.5708076100299,54.2372211688273,54.931852734486,55.6174065971932,56.2454847085152,56.7863286073223,57.2315468222993,57.596047802648,57.9249961283021,58.2842900014332,58.7334423049359,59.309807844696,60.0206907402035,60.8500340861285,61.7582406268182,62.6819278069047,63.5659064273248,64.3816304393292,65.1069746056768,65.736124257846,66.2883402175762,66.7832486323878,67.2290711304724,67.6332676300691,68.0021271612948,68.3419385294595,68.6592687846681,68.9599373884833,69.2496281846181,69.5315621703365,69.8060151724923,70.0732976144691,70.3360420080522,70.5941063658111,70.8466959542065,71.0894759777659,71.3198855696667,71.537988395773,71.7468881033032,71.951730832412,72.1568690009103,72.3645674110061,72.5722434333651,72.7794841406427,72.9859888575887,,
Tonga,TON,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.401,61.767,62.13,62.488,62.84,63.188,63.533,63.876,64.215,64.55,64.876,65.189,65.486,65.766,66.03,66.28,66.521,66.757,66.994,67.232,67.476,67.725,67.978,68.23,68.478,68.716,68.936,69.136,69.313,69.468,69.603,69.722,69.832,69.94,70.05,70.164,70.285,70.411,70.541,70.674,70.811,70.949,71.089,71.229,71.367,71.504,71.639,71.773,71.906,72.039,72.173,72.308,72.446,72.588,72.732,72.88,73.029,,
South Asia (IDA & IBRD),TSA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.9539025639737,42.5936571252509,43.2365527869596,43.8833834173156,44.5318721108674,45.174545724446,45.8028439831529,46.4099766122955,46.9931743138624,47.5556345728019,48.1096261476058,48.6718013818554,49.2549245824011,49.8647424295837,50.4961990141961,51.1394610379148,51.7779706012972,52.3955497152669,52.9785061950392,53.5211920680223,54.0189647719809,54.4720210734968,54.8903318374756,55.2865614936639,55.6696332457308,56.0499834803622,56.4407617578084,56.8468942159691,57.2736353176451,57.7219632477894,58.191486661581,58.6786066984053,59.1742276673268,59.6694331833226,60.1604122239743,60.6425788538661,61.1128485125584,61.570088137341,62.0155923176471,62.4476908971906,62.8652218301737,63.271606701599,63.6694470171634,64.0614329425638,64.4513170221394,64.8423033366327,65.2371142333509,65.6364625231213,66.0371485828198,66.4365292656335,66.8267569031017,67.2011962411029,67.5537216461953,67.88114502053,68.1810815941811,68.4565258804813,68.710533053122,,
